,State,Year,Quarter,District_name,RegisteredUsers
561,assam,2019,2,sonitpur,73717
562,assam,2019,2,kamrup,65883
563,assam,2019,2,tinsukia,60548
564,assam,2019,2,jorhat,56713
565,assam,2019,2,dhubri,43396
566,assam,2019,3,kamrup metropolitan,340588
567,assam,2019,3,nagaon,100993
568,assam,2019,3,barpeta,92001
569,assam,2019,3,cachar,88048
570,assam,2019,3,dibrugarh,84029
571,assam,2019,3,sonitpur,83930
572,assam,2019,3,kamrup,75174
573,assam,2019,3,tinsukia,68999
574,assam,2019,3,jorhat,63858
575,assam,2019,3,dhubri,48953
576,assam,2019,4,kamrup metropolitan,373761
577,assam,2019,4,nagaon,114296
578,assam,2019,4,barpeta,103248
579,assam,2019,4,cachar,98890
580,assam,2019,4,sonitpur,93662
581,assam,2019,4,dibrugarh,93614
582,assam,2019,4,kamrup,84609
583,assam,2019,4,tinsukia,76944
584,assam,2019,4,jorhat,70809
585,assam,2019,4,golaghat,54950
586,assam,2020,1,kamrup metropolitan,412013
587,assam,2020,1,nagaon,129371
588,assam,2020,1,barpeta,116286
589,assam,2020,1,cachar,111470
590,assam,2020,1,sonitpur,105050
591,assam,2020,1,dibrugarh,104663
592,assam,2020,1,kamrup,95973
593,assam,2020,1,tinsukia,86763
594,assam,2020,1,jorhat,78731
595,assam,2020,1,dhubri,62477
596,assam,2020,2,kamrup metropolitan,457023
597,assam,2020,2,nagaon,151932
598,assam,2020,2,barpeta,135525
599,assam,2020,2,cachar,129067
600,assam,2020,2,sonitpur,121435
601,assam,2020,2,dibrugarh,121028
602,assam,2020,2,kamrup,112992
603,assam,2020,2,tinsukia,101864
604,assam,2020,2,jorhat,90601
605,assam,2020,2,dhubri,76285
606,assam,2020,3,kamrup metropolitan,499403
607,assam,2020,3,nagaon,168903
608,assam,2020,3,barpeta,150166
609,assam,2020,3,cachar,143851
610,assam,2020,3,dibrugarh,134339
611,assam,2020,3,sonitpur,134006
612,assam,2020,3,kamrup,124944
613,assam,2020,3,tinsukia,113239
614,assam,2020,3,jorhat,99517
615,assam,2020,3,dhubri,84816
616,assam,2020,4,kamrup metropolitan,546458
617,assam,2020,4,nagaon,185101
618,assam,2020,4,barpeta,164341
619,assam,2020,4,cachar,158821
620,assam,2020,4,dibrugarh,147001
621,assam,2020,4,sonitpur,146796
622,assam,2020,4,kamrup,136799
623,assam,2020,4,tinsukia,124067
624,assam,2020,4,jorhat,108380
625,assam,2020,4,dhubri,93699
626,assam,2021,1,kamrup metropolitan,589688
627,assam,2021,1,nagaon,200243
628,assam,2021,1,barpeta,177789
629,assam,2021,1,cachar,172056
630,assam,2021,1,sonitpur,158555
631,assam,2021,1,dibrugarh,158509
632,assam,2021,1,kamrup,147671
633,assam,2021,1,tinsukia,134067
634,assam,2021,1,jorhat,116616
635,assam,2021,1,dhubri,101643
636,assam,2021,2,kamrup metropolitan,630676
637,assam,2021,2,nagaon,215750
638,assam,2021,2,barpeta,191700
639,assam,2021,2,cachar,185350
640,assam,2021,2,dibrugarh,170604
641,assam,2021,2,sonitpur,170519
642,assam,2021,2,kamrup,159018
643,assam,2021,2,tinsukia,144571
644,assam,2021,2,jorhat,125247
645,assam,2021,2,dhubri,109873
646,assam,2021,3,kamrup metropolitan,677223
647,assam,2021,3,nagaon,233909
648,assam,2021,3,barpeta,207997
649,assam,2021,3,cachar,200721
650,assam,2021,3,sonitpur,184448
651,assam,2021,3,dibrugarh,184280
652,assam,2021,3,kamrup,172652
653,assam,2021,3,tinsukia,156657
654,assam,2021,3,jorhat,135179
655,assam,2021,3,dhubri,119554
656,assam,2021,4,kamrup metropolitan,723960
657,assam,2021,4,nagaon,251340
658,assam,2021,4,barpeta,223375
659,assam,2021,4,cachar,215876
660,assam,2021,4,sonitpur,198091
661,assam,2021,4,dibrugarh,197521
662,assam,2021,4,kamrup,185421
663,assam,2021,4,tinsukia,168240
664,assam,2021,4,jorhat,145111
665,assam,2021,4,dhubri,128621
666,assam,2022,1,kamrup metropolitan,767859
667,assam,2022,1,nagaon,268636
668,assam,2022,1,barpeta,238871
669,assam,2022,1,cachar,230089
670,assam,2022,1,sonitpur,211236
671,assam,2022,1,dibrugarh,210525
672,assam,2022,1,kamrup,198189
673,assam,2022,1,tinsukia,179301
674,assam,2022,1,jorhat,154589
675,assam,2022,1,dhubri,137698
676,assam,2022,2,kamrup metropolitan,810057
677,assam,2022,2,nagaon,284558
678,assam,2022,2,barpeta,253194
679,assam,2022,2,cachar,243727
680,assam,2022,2,sonitpur,223514
681,assam,2022,2,dibrugarh,222494
682,assam,2022,2,kamrup,210048
683,assam,2022,2,tinsukia,189633
684,assam,2022,2,jorhat,163307
685,assam,2022,2,dhubri,146304
686,assam,2022,3,kamrup metropolitan,854019
687,assam,2022,3,nagaon,300653
688,assam,2022,3,barpeta,267667
689,assam,2022,3,cachar,257370
690,assam,2022,3,sonitpur,235752
691,assam,2022,3,dibrugarh,234149
692,assam,2022,3,kamrup,221721
693,assam,2022,3,tinsukia,199942
694,assam,2022,3,jorhat,171824
695,assam,2022,3,dhubri,154896
696,assam,2022,4,kamrup metropolitan,897245
697,assam,2022,4,nagaon,314901
698,assam,2022,4,barpeta,280479
699,assam,2022,4,cachar,269556
700,assam,2022,4,sonitpur,246327
701,assam,2022,4,dibrugarh,244755
702,assam,2022,4,kamrup,231849
703,assam,2022,4,tinsukia,209247
704,assam,2022,4,jorhat,179437
705,assam,2022,4,dhubri,162126
706,assam,2023,1,kamrup metropolitan,938802
707,assam,2023,1,nagaon,330283
708,assam,2023,1,barpeta,294210
709,assam,2023,1,cachar,282643
710,assam,2023,1,sonitpur,258067
711,assam,2023,1,dibrugarh,256050
712,assam,2023,1,kamrup,242982
713,assam,2023,1,tinsukia,219077
714,assam,2023,1,jorhat,187799
715,assam,2023,1,dhubri,170279
716,assam,2023,2,kamrup metropolitan,975409
717,assam,2023,2,nagaon,345756
718,assam,2023,2,barpeta,307888
719,assam,2023,2,cachar,295315
720,assam,2023,2,sonitpur,269578
721,assam,2023,2,dibrugarh,267326
722,assam,2023,2,kamrup,254290
723,assam,2023,2,tinsukia,228972
724,assam,2023,2,jorhat,196116
725,assam,2023,2,dhubri,178594
726,bihar,2018,1,patna,425009
727,bihar,2018,1,muzaffarpur,125298
728,bihar,2018,1,gaya,91015
729,bihar,2018,1,purbi champaran,87561
730,bihar,2018,1,samastipur,76068
731,bihar,2018,1,bhagalpur,76063
732,bihar,2018,1,nalanda,75201
733,bihar,2018,1,darbhanga,74414
734,bihar,2018,1,vaishali,67921
735,bihar,2018,1,pashchim champaran,67656
736,bihar,2018,2,patna,568657
737,bihar,2018,2,muzaffarpur,172315
738,bihar,2018,2,gaya,126422
739,bihar,2018,2,purbi champaran,125890
740,bihar,2018,2,samastipur,107143
741,bihar,2018,2,bhagalpur,106461
742,bihar,2018,2,darbhanga,105558
743,bihar,2018,2,nalanda,104076
744,bihar,2018,2,pashchim champaran,97301
745,bihar,2018,2,vaishali,96694
746,bihar,2018,3,patna,684421
747,bihar,2018,3,muzaffarpur,211519
748,bihar,2018,3,purbi champaran,162122
749,bihar,2018,3,gaya,160375
750,bihar,2018,3,samastipur,134680
751,bihar,2018,3,darbhanga,132803
752,bihar,2018,3,bhagalpur,131270
753,bihar,2018,3,nalanda,128472
754,bihar,2018,3,pashchim champaran,124955
755,bihar,2018,3,saran,123407
756,bihar,2018,4,patna,826399
757,bihar,2018,4,muzaffarpur,260789
758,bihar,2018,4,purbi champaran,206934
759,bihar,2018,4,gaya,203926
760,bihar,2018,4,samastipur,169774
761,bihar,2018,4,darbhanga,167302
762,bihar,2018,4,bhagalpur,164162
763,bihar,2018,4,saran,161486
764,bihar,2018,4,pashchim champaran,161063
765,bihar,2018,4,nalanda,160167
766,bihar,2019,1,patna,964432
767,bihar,2019,1,muzaffarpur,309416
768,bihar,2019,1,purbi champaran,252394
769,bihar,2019,1,gaya,245773
770,bihar,2019,1,samastipur,204544
771,bihar,2019,1,darbhanga,202521
772,bihar,2019,1,saran,197928
773,bihar,2019,1,pashchim champaran,197074
774,bihar,2019,1,bhagalpur,195057
775,bihar,2019,1,madhubani,195036
776,bihar,2019,2,patna,1076012
777,bihar,2019,2,muzaffarpur,353459
778,bihar,2019,2,purbi champaran,292711
779,bihar,2019,2,gaya,281107
780,bihar,2019,2,samastipur,234046
781,bihar,2019,2,darbhanga,232722
782,bihar,2019,2,saran,230068
783,bihar,2019,2,pashchim champaran,227901
784,bihar,2019,2,madhubani,226202
785,bihar,2019,2,bhagalpur,223725
786,bihar,2019,3,patna,1180262
787,bihar,2019,3,muzaffarpur,396343
788,bihar,2019,3,purbi champaran,330361
789,bihar,2019,3,gaya,315649
790,bihar,2019,3,samastipur,262875
791,bihar,2019,3,darbhanga,262421
792,bihar,2019,3,saran,260966
793,bihar,2019,3,pashchim champaran,256491
794,bihar,2019,3,madhubani,255761
795,bihar,2019,3,bhagalpur,249214
796,bihar,2019,4,patna,1289426
797,bihar,2019,4,muzaffarpur,445815
798,bihar,2019,4,purbi champaran,378861
799,bihar,2019,4,gaya,356225
800,bihar,2019,4,samastipur,297942
801,bihar,2019,4,saran,297022
802,bihar,2019,4,darbhanga,296008
803,bihar,2019,4,pashchim champaran,293867
804,bihar,2019,4,madhubani,291613
805,bihar,2019,4,bhagalpur,279580
806,bihar,2020,1,patna,1397342
807,bihar,2020,1,muzaffarpur,498548
808,bihar,2020,1,purbi champaran,431458
809,bihar,2020,1,gaya,398678
810,bihar,2020,1,saran,335039
811,bihar,2020,1,samastipur,334935
812,bihar,2020,1,pashchim champaran,334931
813,bihar,2020,1,darbhanga,332707
814,bihar,2020,1,madhubani,328630
815,bihar,2020,1,vaishali,312949
816,bihar,2020,2,patna,1506233
817,bihar,2020,2,muzaffarpur,558435
818,bihar,2020,2,purbi champaran,505364
819,bihar,2020,2,gaya,447895
820,bihar,2020,2,pashchim champaran,390547
821,bihar,2020,2,samastipur,381913
822,bihar,2020,2,saran,381281
823,bihar,2020,2,darbhanga,379555
824,bihar,2020,2,madhubani,379217
825,bihar,2020,2,bhagalpur,352316
826,bihar,2020,3,patna,1625305
827,bihar,2020,3,muzaffarpur,617383
828,bihar,2020,3,purbi champaran,570592
829,bihar,2020,3,gaya,493207
830,bihar,2020,3,pashchim champaran,435319
831,bihar,2020,3,madhubani,425154
832,bihar,2020,3,saran,424821
833,bihar,2020,3,samastipur,424696
834,bihar,2020,3,darbhanga,424611
835,bihar,2020,3,vaishali,391002
836,bihar,2020,4,patna,1752007
837,bihar,2020,4,muzaffarpur,673397
838,bihar,2020,4,purbi champaran,627214
839,bihar,2020,4,gaya,538319
840,bihar,2020,4,pashchim champaran,476717
841,bihar,2020,4,saran,467918
842,bihar,2020,4,madhubani,467849
843,bihar,2020,4,darbhanga,467317
844,bihar,2020,4,samastipur,466536
845,bihar,2020,4,bhagalpur,428157
846,bihar,2021,1,patna,1881439
847,bihar,2021,1,muzaffarpur,728384
848,bihar,2021,1,purbi champaran,681660
849,bihar,2021,1,gaya,581376
850,bihar,2021,1,pashchim champaran,517219
851,bihar,2021,1,saran,507177
852,bihar,2021,1,darbhanga,506381
853,bihar,2021,1,madhubani,506293
854,bihar,2021,1,samastipur,505806
855,bihar,2021,1,vaishali,463655
856,bihar,2021,2,patna,2010353
857,bihar,2021,2,muzaffarpur,781251
858,bihar,2021,2,purbi champaran,733817
859,bihar,2021,2,gaya,624010
860,bihar,2021,2,pashchim champaran,556408
861,bihar,2021,2,saran,544975
862,bihar,2021,2,samastipur,543782
863,bihar,2021,2,darbhanga,543496
864,bihar,2021,2,madhubani,543493
865,bihar,2021,2,vaishali,497933
866,bihar,2021,3,patna,2156402
867,bihar,2021,3,muzaffarpur,842701
868,bihar,2021,3,purbi champaran,794120
869,bihar,2021,3,gaya,673356
870,bihar,2021,3,pashchim champaran,602251
871,bihar,2021,3,saran,588276
872,bihar,2021,3,madhubani,587337
873,bihar,2021,3,samastipur,586990
874,bihar,2021,3,darbhanga,586251
875,bihar,2021,3,vaishali,536933
876,bihar,2021,4,patna,2303852
877,bihar,2021,4,muzaffarpur,903775
878,bihar,2021,4,purbi champaran,853893
879,bihar,2021,4,gaya,721905
880,bihar,2021,4,pashchim champaran,647450
881,bihar,2021,4,saran,631469
882,bihar,2021,4,samastipur,630218
883,bihar,2021,4,madhubani,629986
884,bihar,2021,4,darbhanga,628529
885,bihar,2021,4,vaishali,576156
886,bihar,2022,1,patna,2443356
887,bihar,2022,1,muzaffarpur,962924
888,bihar,2022,1,purbi champaran,912427
889,bihar,2022,1,gaya,769265
890,bihar,2022,1,pashchim champaran,692182
891,bihar,2022,1,saran,673849
892,bihar,2022,1,samastipur,672508
893,bihar,2022,1,madhubani,672303
894,bihar,2022,1,darbhanga,669850
895,bihar,2022,1,vaishali,614159
896,bihar,2022,2,patna,2577123
897,bihar,2022,2,muzaffarpur,1018560
898,bihar,2022,2,purbi champaran,967838
899,bihar,2022,2,gaya,814180
900,bihar,2022,2,pashchim champaran,734476
901,bihar,2022,2,saran,714109
902,bihar,2022,2,samastipur,712626
903,bihar,2022,2,madhubani,711897
904,bihar,2022,2,darbhanga,708828
905,bihar,2022,2,vaishali,650319
906,bihar,2022,3,patna,2716533
907,bihar,2022,3,muzaffarpur,1077200
908,bihar,2022,3,purbi champaran,1025772
909,bihar,2022,3,gaya,859903
910,bihar,2022,3,pashchim champaran,777977
911,bihar,2022,3,saran,756293
912,bihar,2022,3,samastipur,754322
913,bihar,2022,3,madhubani,753153
914,bihar,2022,3,darbhanga,749430
915,bihar,2022,3,vaishali,688248
916,bihar,2022,4,patna,2854738
917,bihar,2022,4,muzaffarpur,1132096
918,bihar,2022,4,purbi champaran,1079466
919,bihar,2022,4,gaya,902593
920,bihar,2022,4,pashchim champaran,817644
921,bihar,2022,4,saran,795553
922,bihar,2022,4,samastipur,793296
923,bihar,2022,4,madhubani,790218
924,bihar,2022,4,darbhanga,787306
925,bihar,2022,4,vaishali,723338
926,bihar,2023,1,patna,2988174
927,bihar,2023,1,muzaffarpur,1186500
928,bihar,2023,1,purbi champaran,1133269
929,bihar,2023,1,gaya,946050
930,bihar,2023,1,pashchim champaran,858644
931,bihar,2023,1,saran,834739
932,bihar,2023,1,samastipur,832148
933,bihar,2023,1,madhubani,828561
934,bihar,2023,1,darbhanga,824935
935,bihar,2023,1,vaishali,758603
936,bihar,2023,2,patna,3102247
937,bihar,2023,2,muzaffarpur,1236642
938,bihar,2023,2,purbi champaran,1183746
939,bihar,2023,2,gaya,987115
940,bihar,2023,2,pashchim champaran,896967
941,bihar,2023,2,saran,871017
942,bihar,2023,2,samastipur,868715
943,bihar,2023,2,madhubani,865373
944,bihar,2023,2,darbhanga,860625
945,bihar,2023,2,vaishali,791100
946,chandigarh,2018,1,chandigarh,86268
947,chandigarh,2018,2,chandigarh,115219
948,chandigarh,2018,3,chandigarh,143893
949,chandigarh,2018,4,chandigarh,177747
950,chandigarh,2019,1,chandigarh,209175
951,chandigarh,2019,2,chandigarh,240439
952,chandigarh,2019,3,chandigarh,267337
953,chandigarh,2019,4,chandigarh,289590
954,chandigarh,2020,1,chandigarh,312887
955,chandigarh,2020,2,chandigarh,336351
956,chandigarh,2020,3,chandigarh,362588
957,chandigarh,2020,4,chandigarh,391402
958,chandigarh,2021,1,chandigarh,419998
959,chandigarh,2021,2,chandigarh,448572
960,chandigarh,2021,3,chandigarh,480463
961,chandigarh,2021,4,chandigarh,512092
962,chandigarh,2022,1,chandigarh,541549
963,chandigarh,2022,2,chandigarh,569582
964,chandigarh,2022,3,chandigarh,598698
965,chandigarh,2022,4,chandigarh,627563
966,chandigarh,2023,1,chandigarh,654522
967,chandigarh,2023,2,chandigarh,678662
968,chhattisgarh,2018,1,raipur,135308
969,chhattisgarh,2018,1,durg,91516
970,chhattisgarh,2018,1,bilaspur,68704
971,chhattisgarh,2018,1,raigarh,51628
972,chhattisgarh,2018,1,janjgir champa,42297
973,chhattisgarh,2018,1,korba,39075
974,chhattisgarh,2018,1,rajnandgaon,26295
975,chhattisgarh,2018,1,surguja,22001
976,chhattisgarh,2018,1,baloda bazar,21747
977,chhattisgarh,2018,1,mahasamund,19608
978,chhattisgarh,2018,2,raipur,185747
979,chhattisgarh,2018,2,durg,124515
980,chhattisgarh,2018,2,bilaspur,94888
981,chhattisgarh,2018,2,raigarh,70970
982,chhattisgarh,2018,2,janjgir champa,60185
983,chhattisgarh,2018,2,korba,54105
984,chhattisgarh,2018,2,rajnandgaon,38120
985,chhattisgarh,2018,2,baloda bazar,32314
986,chhattisgarh,2018,2,surguja,30374
987,chhattisgarh,2018,2,mahasamund,28208
988,chhattisgarh,2018,3,raipur,231146
989,chhattisgarh,2018,3,durg,150753
990,chhattisgarh,2018,3,bilaspur,119415
991,chhattisgarh,2018,3,raigarh,89911
992,chhattisgarh,2018,3,janjgir champa,77834
993,chhattisgarh,2018,3,korba,68746
994,chhattisgarh,2018,3,rajnandgaon,50271
995,chhattisgarh,2018,3,baloda bazar,43335
996,chhattisgarh,2018,3,surguja,40025
997,chhattisgarh,2018,3,mahasamund,36628
998,chhattisgarh,2018,4,raipur,289198
999,chhattisgarh,2018,4,durg,185746
1000,chhattisgarh,2018,4,bilaspur,153972
1001,chhattisgarh,2018,4,raigarh,116785
1002,chhattisgarh,2018,4,janjgir champa,107156
1003,chhattisgarh,2018,4,korba,88680
1004,chhattisgarh,2018,4,rajnandgaon,64828
1005,chhattisgarh,2018,4,baloda bazar,60270
1006,chhattisgarh,2018,4,surguja,51776
1007,chhattisgarh,2018,4,mahasamund,47626
1008,chhattisgarh,2019,1,raipur,351495
1009,chhattisgarh,2019,1,durg,224058
1010,chhattisgarh,2019,1,bilaspur,184636
1011,chhattisgarh,2019,1,raigarh,139059
1012,chhattisgarh,2019,1,janjgir champa,130114
1013,chhattisgarh,2019,1,korba,105570
1014,chhattisgarh,2019,1,rajnandgaon,78320
1015,chhattisgarh,2019,1,baloda bazar,73454
1016,chhattisgarh,2019,1,surguja,62300
1017,chhattisgarh,2019,1,mahasamund,56953
1018,chhattisgarh,2019,2,raipur,405792
1019,chhattisgarh,2019,2,durg,257557
1020,chhattisgarh,2019,2,bilaspur,209039
1021,chhattisgarh,2019,2,raigarh,156178
1022,chhattisgarh,2019,2,janjgir champa,147327
1023,chhattisgarh,2019,2,korba,119540
1024,chhattisgarh,2019,2,rajnandgaon,91198
1025,chhattisgarh,2019,2,baloda bazar,84458
1026,chhattisgarh,2019,2,surguja,71076
1027,chhattisgarh,2019,2,mahasamund,65492
1028,chhattisgarh,2019,3,raipur,455785
1029,chhattisgarh,2019,3,durg,289803
1030,chhattisgarh,2019,3,bilaspur,230364
1031,chhattisgarh,2019,3,raigarh,170447
1032,chhattisgarh,2019,3,janjgir champa,161232
1033,chhattisgarh,2019,3,korba,131850
1034,chhattisgarh,2019,3,rajnandgaon,101617
1035,chhattisgarh,2019,3,baloda bazar,93416
1036,chhattisgarh,2019,3,surguja,79170
1037,chhattisgarh,2019,3,mahasamund,72039
1038,chhattisgarh,2019,4,raipur,506122
1039,chhattisgarh,2019,4,durg,321390
1040,chhattisgarh,2019,4,bilaspur,257350
1041,chhattisgarh,2019,4,raigarh,189764
1042,chhattisgarh,2019,4,janjgir champa,180195
1043,chhattisgarh,2019,4,korba,147812
1044,chhattisgarh,2019,4,rajnandgaon,113965
1045,chhattisgarh,2019,4,baloda bazar,104742
1046,chhattisgarh,2019,4,surguja,89297
1047,chhattisgarh,2019,4,mahasamund,80893
1048,chhattisgarh,2020,1,raipur,559412
1049,chhattisgarh,2020,1,durg,353311
1050,chhattisgarh,2020,1,bilaspur,284320
1051,chhattisgarh,2020,1,raigarh,208338
1052,chhattisgarh,2020,1,janjgir champa,199431
1053,chhattisgarh,2020,1,korba,163500
1054,chhattisgarh,2020,1,rajnandgaon,126699
1055,chhattisgarh,2020,1,baloda bazar,115907
1056,chhattisgarh,2020,1,surguja,98711
1057,chhattisgarh,2020,1,mahasamund,89942
1058,chhattisgarh,2020,2,raipur,616931
1059,chhattisgarh,2020,2,durg,387874
1060,chhattisgarh,2020,2,bilaspur,316669
1061,chhattisgarh,2020,2,raigarh,233080
1062,chhattisgarh,2020,2,janjgir champa,227716
1063,chhattisgarh,2020,2,korba,184399
1064,chhattisgarh,2020,2,rajnandgaon,146098
1065,chhattisgarh,2020,2,baloda bazar,134301
1066,chhattisgarh,2020,2,surguja,110765
1067,chhattisgarh,2020,2,mahasamund,103117
1068,chhattisgarh,2020,3,raipur,679027
1069,chhattisgarh,2020,3,durg,426052
1070,chhattisgarh,2020,3,bilaspur,349586
1071,chhattisgarh,2020,3,raigarh,259581
1072,chhattisgarh,2020,3,janjgir champa,254275
1073,chhattisgarh,2020,3,korba,204448
1074,chhattisgarh,2020,3,rajnandgaon,166416
1075,chhattisgarh,2020,3,baloda bazar,150975
1076,chhattisgarh,2020,3,surguja,124081
1077,chhattisgarh,2020,3,mahasamund,116370
1078,chhattisgarh,2020,4,raipur,743167
1079,chhattisgarh,2020,4,durg,464870
1080,chhattisgarh,2020,4,bilaspur,384115
1081,chhattisgarh,2020,4,raigarh,285081
1082,chhattisgarh,2020,4,janjgir champa,280474
1083,chhattisgarh,2020,4,korba,225683
1084,chhattisgarh,2020,4,rajnandgaon,185815
1085,chhattisgarh,2020,4,baloda bazar,166144
1086,chhattisgarh,2020,4,surguja,137221
1087,chhattisgarh,2020,4,mahasamund,129536
1088,chhattisgarh,2021,1,raipur,800224
1089,chhattisgarh,2021,1,durg,498453
1090,chhattisgarh,2021,1,bilaspur,413692
1091,chhattisgarh,2021,1,raigarh,306712
1092,chhattisgarh,2021,1,janjgir champa,301931
1093,chhattisgarh,2021,1,korba,243030
1094,chhattisgarh,2021,1,rajnandgaon,200572
1095,chhattisgarh,2021,1,baloda bazar,178486
1096,chhattisgarh,2021,1,surguja,147969
1097,chhattisgarh,2021,1,mahasamund,139572
1098,chhattisgarh,2021,2,raipur,855848
1099,chhattisgarh,2021,2,durg,531550
1100,chhattisgarh,2021,2,bilaspur,442330
1101,chhattisgarh,2021,2,raigarh,328664
1102,chhattisgarh,2021,2,janjgir champa,322297
1103,chhattisgarh,2021,2,korba,260168
1104,chhattisgarh,2021,2,rajnandgaon,215143
1105,chhattisgarh,2021,2,baloda bazar,191114
1106,chhattisgarh,2021,2,surguja,158949
1107,chhattisgarh,2021,2,mahasamund,149983
1108,chhattisgarh,2021,3,raipur,917950
1109,chhattisgarh,2021,3,durg,568361
1110,chhattisgarh,2021,3,bilaspur,474660
