,State,Year,Quarter,Pincodes,RegisteredUsers
5197,mizoram,2023,1,796012,4081
5198,mizoram,2023,1,796017,4081
5199,mizoram,2023,1,796008,4081
5200,mizoram,2023,1,796772,4081
5201,mizoram,2023,1,796321,4081
5202,mizoram,2023,1,796081,4081
5203,mizoram,2023,1,796014,4081
5204,mizoram,2023,2,796005,4273
5205,mizoram,2023,2,796009,4273
5206,mizoram,2023,2,796701,4273
5207,mizoram,2023,2,796012,4273
5208,mizoram,2023,2,796017,4273
5209,mizoram,2023,2,796008,4273
5210,mizoram,2023,2,796772,4273
5211,mizoram,2023,2,796321,4273
5212,mizoram,2023,2,796081,4273
5213,mizoram,2023,2,796014,4273
5214,nagaland,2018,1,797112,168
5215,nagaland,2018,1,797001,168
5216,nagaland,2018,1,797115,168
5217,nagaland,2018,1,797113,168
5218,nagaland,2018,1,797103,168
5219,nagaland,2018,1,797120,168
5220,nagaland,2018,1,797117,168
5221,nagaland,2018,1,798601,168
5222,nagaland,2018,1,797118,168
5223,nagaland,2018,1,797116,168
5224,nagaland,2018,2,797112,258
5225,nagaland,2018,2,797001,258
5226,nagaland,2018,2,797115,258
5227,nagaland,2018,2,797113,258
5228,nagaland,2018,2,797103,258
5229,nagaland,2018,2,798601,258
5230,nagaland,2018,2,797120,258
5231,nagaland,2018,2,797117,258
5232,nagaland,2018,2,797118,258
5233,nagaland,2018,2,797116,258
5234,nagaland,2018,3,797112,465
5235,nagaland,2018,3,797115,465
5236,nagaland,2018,3,797001,465
5237,nagaland,2018,3,797113,465
5238,nagaland,2018,3,797103,465
5239,nagaland,2018,3,797120,465
5240,nagaland,2018,3,798601,465
5241,nagaland,2018,3,797117,465
5242,nagaland,2018,3,797118,465
5243,nagaland,2018,3,797116,465
5244,nagaland,2018,4,797112,661
5245,nagaland,2018,4,797115,661
5246,nagaland,2018,4,797001,661
5247,nagaland,2018,4,797113,661
5248,nagaland,2018,4,797103,661
5249,nagaland,2018,4,797120,661
5250,nagaland,2018,4,798601,661
5251,nagaland,2018,4,797117,661
5252,nagaland,2018,4,797118,661
5253,nagaland,2018,4,797116,661
5254,nagaland,2019,1,797112,862
5255,nagaland,2019,1,797115,862
5256,nagaland,2019,1,797001,862
5257,nagaland,2019,1,797103,862
5258,nagaland,2019,1,797113,862
5259,nagaland,2019,1,797120,862
5260,nagaland,2019,1,798601,862
5261,nagaland,2019,1,797117,862
5262,nagaland,2019,1,797118,862
5263,nagaland,2019,1,797116,862
5264,nagaland,2019,2,797112,1084
5265,nagaland,2019,2,797115,1084
5266,nagaland,2019,2,797001,1084
5267,nagaland,2019,2,797103,1084
5268,nagaland,2019,2,797113,1084
5269,nagaland,2019,2,797120,1084
5270,nagaland,2019,2,798601,1084
5271,nagaland,2019,2,797117,1084
5272,nagaland,2019,2,797118,1084
5273,nagaland,2019,2,797116,1084
5274,nagaland,2019,3,797112,1251
5275,nagaland,2019,3,797115,1251
5276,nagaland,2019,3,797001,1251
5277,nagaland,2019,3,797103,1251
5278,nagaland,2019,3,797113,1251
5279,nagaland,2019,3,797120,1251
5280,nagaland,2019,3,798601,1251
5281,nagaland,2019,3,797117,1251
5282,nagaland,2019,3,797118,1251
5283,nagaland,2019,3,797116,1251
5284,nagaland,2019,4,797112,1460
5285,nagaland,2019,4,797115,1460
5286,nagaland,2019,4,797001,1460
5287,nagaland,2019,4,797103,1460
5288,nagaland,2019,4,797113,1460
5289,nagaland,2019,4,797120,1460
5290,nagaland,2019,4,798601,1460
5291,nagaland,2019,4,797117,1460
5292,nagaland,2019,4,797118,1460
5293,nagaland,2019,4,797116,1460
5294,nagaland,2020,1,797112,1814
5295,nagaland,2020,1,797115,1814
5296,nagaland,2020,1,797001,1814
5297,nagaland,2020,1,797103,1814
5298,nagaland,2020,1,797113,1814
5299,nagaland,2020,1,798601,1814
5300,nagaland,2020,1,797120,1814
5301,nagaland,2020,1,797117,1814
5302,nagaland,2020,1,797118,1814
5303,nagaland,2020,1,797111,1814
5304,nagaland,2020,2,797112,2423
5305,nagaland,2020,2,797115,2423
5306,nagaland,2020,2,797001,2423
5307,nagaland,2020,2,797103,2423
5308,nagaland,2020,2,797113,2423
5309,nagaland,2020,2,798601,2423
5310,nagaland,2020,2,797120,2423
5311,nagaland,2020,2,797111,2423
5312,nagaland,2020,2,797117,2423
5313,nagaland,2020,2,797118,2423
5314,nagaland,2020,3,797112,3306
5315,nagaland,2020,3,797115,3306
5316,nagaland,2020,3,797001,3306
5317,nagaland,2020,3,797103,3306
5318,nagaland,2020,3,797113,3306
5319,nagaland,2020,3,798601,3306
5320,nagaland,2020,3,798621,3306
5321,nagaland,2020,3,797120,3306
5322,nagaland,2020,3,797111,3306
5323,nagaland,2020,3,798612,3306
5324,nagaland,2020,4,797112,3629
5325,nagaland,2020,4,797115,3629
5326,nagaland,2020,4,797001,3629
5327,nagaland,2020,4,797103,3629
5328,nagaland,2020,4,797113,3629
5329,nagaland,2020,4,798601,3629
5330,nagaland,2020,4,798621,3629
5331,nagaland,2020,4,797120,3629
5332,nagaland,2020,4,797111,3629
5333,nagaland,2020,4,798612,3629
5334,nagaland,2021,1,797112,3904
5335,nagaland,2021,1,797115,3904
5336,nagaland,2021,1,797001,3904
5337,nagaland,2021,1,797103,3904
5338,nagaland,2021,1,797113,3904
5339,nagaland,2021,1,798601,3904
5340,nagaland,2021,1,798621,3904
5341,nagaland,2021,1,797120,3904
5342,nagaland,2021,1,797111,3904
5343,nagaland,2021,1,798612,3904
5344,nagaland,2021,2,797112,4224
5345,nagaland,2021,2,797115,4224
5346,nagaland,2021,2,797001,4224
5347,nagaland,2021,2,797103,4224
5348,nagaland,2021,2,797113,4224
5349,nagaland,2021,2,798601,4224
5350,nagaland,2021,2,798621,4224
5351,nagaland,2021,2,797120,4224
5352,nagaland,2021,2,797111,4224
5353,nagaland,2021,2,798612,4224
5354,nagaland,2021,3,797112,4626
5355,nagaland,2021,3,797115,4626
5356,nagaland,2021,3,797001,4626
5357,nagaland,2021,3,797103,4626
5358,nagaland,2021,3,797113,4626
5359,nagaland,2021,3,798601,4626
5360,nagaland,2021,3,798621,4626
5361,nagaland,2021,3,797120,4626
5362,nagaland,2021,3,797111,4626
5363,nagaland,2021,3,798612,4626
5364,nagaland,2021,4,797112,5047
5365,nagaland,2021,4,797115,5047
5366,nagaland,2021,4,797001,5047
5367,nagaland,2021,4,797103,5047
5368,nagaland,2021,4,797113,5047
5369,nagaland,2021,4,798601,5047
5370,nagaland,2021,4,798621,5047
5371,nagaland,2021,4,797120,5047
5372,nagaland,2021,4,797111,5047
5373,nagaland,2021,4,798612,5047
5374,nagaland,2022,1,797112,5368
5375,nagaland,2022,1,797115,5368
5376,nagaland,2022,1,797001,5368
5377,nagaland,2022,1,797103,5368
5378,nagaland,2022,1,797113,5368
5379,nagaland,2022,1,798601,5368
5380,nagaland,2022,1,798621,5368
5381,nagaland,2022,1,797120,5368
5382,nagaland,2022,1,797111,5368
5383,nagaland,2022,1,798612,5368
5384,nagaland,2022,2,797112,5687
5385,nagaland,2022,2,797115,5687
5386,nagaland,2022,2,797001,5687
5387,nagaland,2022,2,797103,5687
5388,nagaland,2022,2,797113,5687
5389,nagaland,2022,2,798601,5687
5390,nagaland,2022,2,798621,5687
5391,nagaland,2022,2,797120,5687
5392,nagaland,2022,2,797111,5687
5393,nagaland,2022,2,798612,5687
5394,nagaland,2022,3,797112,5963
5395,nagaland,2022,3,797115,5963
5396,nagaland,2022,3,797001,5963
5397,nagaland,2022,3,797103,5963
5398,nagaland,2022,3,797113,5963
5399,nagaland,2022,3,798601,5963
5400,nagaland,2022,3,798621,5963
5401,nagaland,2022,3,797120,5963
5402,nagaland,2022,3,797111,5963
5403,nagaland,2022,3,798612,5963
5404,nagaland,2022,4,797112,6211
5405,nagaland,2022,4,797115,6211
5406,nagaland,2022,4,797001,6211
5407,nagaland,2022,4,797103,6211
5408,nagaland,2022,4,797113,6211
5409,nagaland,2022,4,798601,6211
5410,nagaland,2022,4,798621,6211
5411,nagaland,2022,4,797120,6211
5412,nagaland,2022,4,797111,6211
5413,nagaland,2022,4,798612,6211
5414,nagaland,2023,1,797112,6491
5415,nagaland,2023,1,797115,6491
5416,nagaland,2023,1,797001,6491
5417,nagaland,2023,1,797103,6491
5418,nagaland,2023,1,797113,6491
5419,nagaland,2023,1,798601,6491
5420,nagaland,2023,1,798621,6491
5421,nagaland,2023,1,797120,6491
5422,nagaland,2023,1,797111,6491
5423,nagaland,2023,1,798612,6491
5424,nagaland,2023,2,797112,6792
5425,nagaland,2023,2,797115,6792
5426,nagaland,2023,2,797001,6792
5427,nagaland,2023,2,797103,6792
5428,nagaland,2023,2,797113,6792
5429,nagaland,2023,2,798601,6792
5430,nagaland,2023,2,798621,6792
5431,nagaland,2023,2,797120,6792
5432,nagaland,2023,2,797111,6792
5433,nagaland,2023,2,798612,6792
5434,odisha,2018,1,751024,56617
5435,odisha,2018,1,751012,56617
5436,odisha,2018,1,751002,56617
5437,odisha,2018,1,760001,56617
5438,odisha,2018,1,751006,56617
5439,odisha,2018,1,756001,56617
5440,odisha,2018,1,751003,56617
5441,odisha,2018,1,751019,56617
5442,odisha,2018,1,751013,56617
5443,odisha,2018,1,751007,56617
5444,odisha,2018,2,751024,76885
5445,odisha,2018,2,751002,76885
5446,odisha,2018,2,751012,76885
5447,odisha,2018,2,760001,76885
5448,odisha,2018,2,751006,76885
5449,odisha,2018,2,756001,76885
5450,odisha,2018,2,751003,76885
5451,odisha,2018,2,751019,76885
5452,odisha,2018,2,753001,76885
5453,odisha,2018,2,751007,76885
5454,odisha,2018,3,751024,97856
5455,odisha,2018,3,751002,97856
5456,odisha,2018,3,751012,97856
5457,odisha,2018,3,756001,97856
5458,odisha,2018,3,760001,97856
5459,odisha,2018,3,751006,97856
5460,odisha,2018,3,751003,97856
5461,odisha,2018,3,753001,97856
5462,odisha,2018,3,751019,97856
5463,odisha,2018,3,751007,97856
5464,odisha,2018,4,751024,124644
5465,odisha,2018,4,751002,124644
5466,odisha,2018,4,751012,124644
5467,odisha,2018,4,756001,124644
5468,odisha,2018,4,751006,124644
5469,odisha,2018,4,760001,124644
5470,odisha,2018,4,751003,124644
5471,odisha,2018,4,753001,124644
5472,odisha,2018,4,751019,124644
5473,odisha,2018,4,751007,124644
5474,odisha,2019,1,751024,150627
5475,odisha,2019,1,751002,150627
5476,odisha,2019,1,751006,150627
5477,odisha,2019,1,751012,150627
5478,odisha,2019,1,756001,150627
5479,odisha,2019,1,760001,150627
5480,odisha,2019,1,751003,150627
5481,odisha,2019,1,753001,150627
5482,odisha,2019,1,751019,150627
5483,odisha,2019,1,751007,150627
5484,odisha,2019,2,751024,169261
5485,odisha,2019,2,751002,169261
5486,odisha,2019,2,751006,169261
5487,odisha,2019,2,751012,169261
5488,odisha,2019,2,760001,169261
5489,odisha,2019,2,756001,169261
5490,odisha,2019,2,753001,169261
5491,odisha,2019,2,751003,169261
5492,odisha,2019,2,751019,169261
5493,odisha,2019,2,751007,169261
5494,odisha,2019,3,751024,187022
5495,odisha,2019,3,751002,187022
5496,odisha,2019,3,751006,187022
5497,odisha,2019,3,751012,187022
5498,odisha,2019,3,760001,187022
5499,odisha,2019,3,756001,187022
5500,odisha,2019,3,753001,187022
5501,odisha,2019,3,751003,187022
5502,odisha,2019,3,751019,187022
5503,odisha,2019,3,751007,187022
5504,odisha,2019,4,751002,211167
5505,odisha,2019,4,751024,211167
5506,odisha,2019,4,751006,211167
5507,odisha,2019,4,760001,211167
5508,odisha,2019,4,751012,211167
5509,odisha,2019,4,756001,211167
5510,odisha,2019,4,753001,211167
5511,odisha,2019,4,751003,211167
5512,odisha,2019,4,751019,211167
5513,odisha,2019,4,752001,211167
5514,odisha,2020,1,751002,228339
5515,odisha,2020,1,751024,228339
5516,odisha,2020,1,751006,228339
5517,odisha,2020,1,760001,228339
5518,odisha,2020,1,753001,228339
5519,odisha,2020,1,751012,228339
5520,odisha,2020,1,756001,228339
5521,odisha,2020,1,751003,228339
5522,odisha,2020,1,751019,228339
5523,odisha,2020,1,752001,228339
5524,odisha,2020,2,751002,248700
5525,odisha,2020,2,751024,248700
5526,odisha,2020,2,751006,248700
5527,odisha,2020,2,760001,248700
5528,odisha,2020,2,753001,248700
5529,odisha,2020,2,751012,248700
5530,odisha,2020,2,756001,248700
5531,odisha,2020,2,751003,248700
5532,odisha,2020,2,751019,248700
5533,odisha,2020,2,752001,248700
